seed,condition,seq_length,noise_rate,seq_id,queried_key,target_value,predicted_value,correct,distractor_leakage_events,mutex_violation_ticks,mean_firing_density
77833,active_associative,512,0.05,19,10,0,0,1,0,0,0.037420
81929,active_associative,512,0.05,20,12,1,1,1,0,0,0.026770
86025,active_associative,512,0.05,21,11,0,0,1,0,0,0.031889
90121,active_associative,512,0.05,22,0,1,1,1,0,0,0.031113
94217,active_associative,512,0.05,23,3,1,1,1,0,0,0.026950
98313,active_associative,512,0.05,24,10,0,0,1,0,0,0.023309
102409,active_associative,512,0.05,25,15,0,0,1,0,0,0.037606
106505,active_associative,512,0.05,26,9,0,0,1,0,0,0.028936
110601,active_associative,512,0.05,27,5,0,0,1,0,0,0.029021
114697,active_associative,512,0.05,28,13,0,0,1,0,0,0.025596
118793,active_associative,512,0.05,29,5,1,1,1,0,0,0.027494
122889,active_associative,512,0.05,30,9,1,1,1,0,0,0.036008
126985,active_associative,512,0.05,31,6,1,1,1,0,0,0.035241
131081,active_associative,512,0.05,32,2,1,1,1,0,0,0.029551
135177,active_associative,512,0.05,33,0,1,0,0,0,0,0.023799
139273,active_associative,512,0.05,34,6,1,1,1,0,0,0.029753
143369,active_associative,512,0.05,35,1,0,0,1,0,0,0.022908
147465,active_associative,512,0.05,36,9,0,0,1,0,0,0.029324
151561,active_associative,512,0.05,37,13,0,0,1,0,0,0.032340
155657,active_associative,512,0.05,38,12,1,1,1,0,0,0.028849
159753,active_associative,512,0.05,39,7,0,0,1,0,0,0.026548
163849,active_associative,512,0.05,40,1,1,1,1,0,0,0.025602
167945,active_associative,512,0.05,41,3,0,0,1,0,0,0.032183
172041,active_associative,512,0.05,42,0,1,1,1,0,0,0.028985
176137,active_associative,512,0.05,43,11,0,0,1,0,0,0.024771
180233,active_associative,512,0.05,44,10,1,1,1,0,0,0.027754
184329,active_associative,512,0.05,45,1,1,1,1,0,0,0.025495
188425,active_associative,512,0.05,46,1,0,0,1,0,0,0.024538
192521,active_associative,512,0.05,47,7,0,0,1,0,0,0.025781
196617,active_associative,512,0.05,48,13,0,0,1,0,0,0.031917
200713,active_associative,512,0.05,49,2,0,0,1,0,0,0.028892
204809,active_associative,512,0.05,50,8,1,1,1,0,0,0.026204
4106,active_associative,512,0.05,1,1,1,1,1,0,0,0.030698
8202,active_associative,512,0.05,2,10,1,1,1,0,0,0.029673
12298,active_associative,512,0.05,3,2,0,0,1,0,0,0.032842
16394,active_associative,512,0.05,4,14,1,1,1,0,0,0.028455
20490,active_associative,512,0.05,5,0,0,0,1,0,0,0.026112
24586,active_associative,512,0.05,6,5,1,1,1,0,0,0.023267
28682,active_associative,512,0.05,7,9,1,1,1,0,0,0.029780
32778,active_associative,512,0.05,8,7,1,1,1,0,0,0.030669
36874,active_associative,512,0.05,9,6,1,1,1,0,0,0.036073
40970,active_associative,512,0.05,10,6,0,0,1,0,0,0.033636
45066,active_associative,512,0.05,11,15,0,0,1,0,0,0.028985
49162,active_associative,512,0.05,12,13,1,1,1,0,0,0.028877
53258,active_associative,512,0.05,13,15,1,1,1,0,0,0.033873
57354,active_associative,512,0.05,14,2,1,1,1,0,0,0.032604
61450,active_associative,512,0.05,15,5,1,1,1,0,0,0.026069
65546,active_associative,512,0.05,16,12,0,0,1,0,0,0.031407
69642,active_associative,512,0.05,17,6,0,0,1,0,0,0.024193
73738,active_associative,512,0.05,18,9,0,0,1,0,0,0.018593
77834,active_associative,512,0.05,19,0,0,0,1,0,0,0.018550
81930,active_associative,512,0.05,20,5,1,1,1,0,0,0.032676
86026,active_associative,512,0.05,21,10,1,1,1,0,0,0.031866
90122,active_associative,512,0.05,22,8,0,0,1,0,0,0.030858
94218,active_associative,512,0.05,23,15,1,1,1,0,0,0.029737
98314,active_associative,512,0.05,24,10,1,0,0,0,0,0.028249
102410,active_associative,512,0.05,25,1,1,1,1,0,0,0.034654
106506,active_associative,512,0.05,26,14,0,0,1,0,0,0.039986
110602,active_associative,512,0.05,27,0,1,1,1,0,0,0.030210
114698,active_associative,512,0.05,28,4,0,0,1,0,0,0.032719
118794,active_associative,512,0.05,29,9,1,1,1,0,0,0.033336
122890,active_associative,512,0.05,30,7,0,0,1,0,0,0.026005
126986,active_associative,512,0.05,31,4,0,0,1,0,0,0.034209
131082,active_associative,512,0.05,32,13,0,0,1,0,0,0.024473
135178,active_associative,512,0.05,33,13,1,1,1,0,0,0.035055
139274,active_associative,512,0.05,34,0,0,0,1,0,0,0.031059
143370,active_associative,512,0.05,35,4,1,1,1,0,0,0.026851
147466,active_associative,512,0.05,36,0,1,1,1,0,0,0.025460
151562,active_associative,512,0.05,37,5,0,0,1,0,0,0.029272
155658,active_associative,512,0.05,38,1,1,1,1,0,0,0.021166
159754,active_associative,512,0.05,39,6,1,1,1,0,0,0.033173
163850,active_associative,512,0.05,40,7,0,0,1,0,0,0.027358
167946,active_associative,512,0.05,41,11,0,0,1,0,0,0.032511
172042,active_associative,512,0.05,42,1,0,0,1,0,0,0.030540
176138,active_associative,512,0.05,43,11,1,1,1,0,0,0.032117
180234,active_associative,512,0.05,44,14,0,0,1,0,0,0.030111
184330,active_associative,512,0.05,45,5,1,1,1,0,0,0.033179
188426,active_associative,512,0.05,46,8,0,0,1,0,0,0.031826
192522,active_associative,512,0.05,47,2,0,0,1,0,0,0.026312
196618,active_associative,512,0.05,48,0,0,0,1,0,0,0.031522
200714,active_associative,512,0.05,49,15,0,0,1,0,0,0.031099
204810,active_associative,512,0.05,50,4,1,1,1,0,0,0.025172
4107,active_associative,512,0.05,1,4,1,0,0,0,0,0.026016
8203,active_associative,512,0.05,2,3,0,1,0,0,0,0.033626
12299,active_associative,512,0.05,3,14,1,1,1,0,0,0.026634
16395,active_associative,512,0.05,4,14,0,0,1,0,0,0.035449
20491,active_associative,512,0.05,5,8,1,1,1,0,0,0.028751
24587,active_associative,512,0.05,6,14,0,0,1,0,0,0.027566
28683,active_associative,512,0.05,7,7,0,0,1,0,0,0.031903
32779,active_associative,512,0.05,8,15,1,1,1,0,0,0.032403
36875,active_associative,512,0.05,9,9,0,0,1,0,0,0.032605
40971,active_associative,512,0.05,10,10,0,0,1,0,0,0.030133
45067,active_associative,512,0.05,11,4,1,1,1,0,0,0.032220
49163,active_associative,512,0.05,12,2,1,1,1,0,0,0.032104
53259,active_associative,512,0.05,13,9,1,0,0,0,0,0.030735
57355,active_associative,512,0.05,14,14,1,1,1,0,0,0.037506
61451,active_associative,512,0.05,15,14,1,1,1,0,0,0.030311
65547,active_associative,512,0.05,16,4,1,1,1,0,0,0.030547
69643,active_associative,512,0.05,17,12,0,0,1,0,0,0.037191
73739,active_associative,512,0.05,18,14,0,0,1,0,0,0.034639
77835,active_associative,512,0.05,19,8,0,0,1,0,0,0.025910
81931,active_associative,512,0.05,20,4,0,0,1,0,0,0.032045
86027,active_associative,512,0.05,21,1,1,1,1,0,0,0.031823
90123,active_associative,512,0.05,22,8,1,1,1,0,0,0.032740
94219,active_associative,512,0.05,23,10,0,0,1,0,0,0.029130
98315,active_associative,512,0.05,24,8,0,0,1,0,0,0.029474
102411,active_associative,512,0.05,25,9,0,0,1,0,0,0.030599
106507,active_associative,512,0.05,26,0,1,1,1,0,0,0.033550
110603,active_associative,512,0.05,27,13,1,1,1,0,0,0.029788
114699,active_associative,512,0.05,28,3,1,1,1,0,0,0.030900
118795,active_associative,512,0.05,29,0,1,1,1,0,0,0.029904
122891,active_associative,512,0.05,30,1,1,1,1,0,0,0.030571
126987,active_associative,512,0.05,31,9,0,0,1,0,0,0.030814
131083,active_associative,512,0.05,32,3,1,1,1,0,0,0.028598
135179,active_associative,512,0.05,33,10,1,1,1,0,0,0.032856
139275,active_associative,512,0.05,34,13,0,0,1,0,0,0.032233
143371,active_associative,512,0.05,35,11,0,0,1,0,0,0.028791
147467,active_associative,512,0.05,36,10,0,0,1,0,0,0.034153
151563,active_associative,512,0.05,37,2,1,1,1,0,0,0.030024
155659,active_associative,512,0.05,38,9,0,0,1,0,0,0.028169
159755,active_associative,512,0.05,39,8,1,1,1,0,0,0.028605
163851,active_associative,512,0.05,40,6,0,0,1,0,0,0.020937
167947,active_associative,512,0.05,41,2,0,1,0,0,0,0.029690
172043,active_associative,512,0.05,42,14,0,0,1,0,0,0.032482
176139,active_associative,512,0.05,43,3,1,1,1,0,0,0.035034
180235,active_associative,512,0.05,44,5,1,1,1,0,0,0.029945
184331,active_associative,512,0.05,45,8,1,1,1,0,0,0.028814
188427,active_associative,512,0.05,46,9,1,1,1,0,0,0.024219
192523,active_associative,512,0.05,47,4,1,1,1,0,0,0.037192
196619,active_associative,512,0.05,48,4,1,1,1,0,0,0.030218
200715,active_associative,512,0.05,49,0,1,1,1,0,0,0.027745
204811,active_associative,512,0.05,50,8,1,1,1,0,0,0.030418
4108,active_associative,512,0.05,1,11,0,0,1,0,0,0.038531
8204,active_associative,512,0.05,2,13,1,1,1,0,0,0.021338
12300,active_associative,512,0.05,3,6,1,1,1,0,0,0.029775
16396,active_associative,512,0.05,4,5,0,0,1,0,0,0.034618
20492,active_associative,512,0.05,5,4,0,0,1,0,0,0.032640
24588,active_associative,512,0.05,6,10,0,0,1,0,0,0.029223
28684,active_associative,512,0.05,7,10,1,1,1,0,0,0.027043
32780,active_associative,512,0.05,8,5,0,0,1,0,0,0.029594
36876,active_associative,512,0.05,9,3,1,1,1,0,0,0.028333
40972,active_associative,512,0.05,10,10,0,0,1,0,0,0.034619
45068,active_associative,512,0.05,11,10,0,0,1,0,0,0.028026
49164,active_associative,512,0.05,12,5,1,1,1,0,0,0.027666
53260,active_associative,512,0.05,13,15,1,1,1,0,0,0.028591
57356,active_associative,512,0.05,14,2,0,0,1,0,0,0.034396
61452,active_associative,512,0.05,15,6,0,0,1,0,0,0.037255
65548,active_associative,512,0.05,16,2,1,1,1,0,0,0.023517
69644,active_associative,512,0.05,17,5,0,0,1,0,0,0.029257
73740,active_associative,512,0.05,18,11,0,0,1,0,0,0.034175
77836,active_associative,512,0.05,19,15,0,0,1,0,0,0.030884
81932,active_associative,512,0.05,20,4,1,1,1,0,0,0.031257
86028,active_associative,512,0.05,21,9,0,0,1,0,0,0.037986
90124,active_associative,512,0.05,22,7,0,0,1,0,0,0.031403
94220,active_associative,512,0.05,23,0,0,0,1,0,0,0.027646
98316,active_associative,512,0.05,24,3,0,0,1,0,0,0.032984
102412,active_associative,512,0.05,25,6,1,1,1,0,0,0.026864
106508,active_associative,512,0.05,26,1,0,0,1,0,0,0.033916
110604,active_associative,512,0.05,27,15,1,1,1,0,0,0.019389
114700,active_associative,512,0.05,28,10,0,0,1,0,0,0.028132
118796,active_associative,512,0.05,29,12,1,1,1,0,0,0.023196
122892,active_associative,512,0.05,30,14,0,0,1,0,0,0.025803
126988,active_associative,512,0.05,31,6,0,0,1,0,0,0.022092
131084,active_associative,512,0.05,32,8,1,1,1,0,0,0.028268
135180,active_associative,512,0.05,33,13,1,1,1,0,0,0.029187
139276,active_associative,512,0.05,34,12,0,0,1,0,0,0.026355
143372,active_associative,512,0.05,35,1,0,0,1,0,0,0.029839
147468,active_associative,512,0.05,36,5,1,1,1,0,0,0.029100
151564,active_associative,512,0.05,37,14,0,0,1,0,0,0.021596
155660,active_associative,512,0.05,38,6,1,1,1,0,0,0.024205
159756,active_associative,512,0.05,39,9,0,0,1,0,0,0.039312
163852,active_associative,512,0.05,40,9,1,1,1,0,0,0.027415
167948,active_associative,512,0.05,41,5,1,1,1,0,0,0.030662
172044,active_associative,512,0.05,42,13,0,0,1,0,0,0.031598
176140,active_associative,512,0.05,43,7,1,1,1,0,0,0.030699
180236,active_associative,512,0.05,44,11,0,0,1,0,0,0.024269
184332,active_associative,512,0.05,45,4,1,1,1,0,0,0.032554
188428,active_associative,512,0.05,46,12,1,1,1,0,0,0.029343
192524,active_associative,512,0.05,47,5,1,1,1,0,0,0.029587
196620,active_associative,512,0.05,48,13,1,1,1,0,0,0.032519
200716,active_associative,512,0.05,49,8,0,0,1,0,0,0.036567
204812,active_associative,512,0.05,50,1,0,0,1,0,0,0.032841
4109,active_associative,512,0.05,1,15,0,0,1,0,0,0.034847
8205,active_associative,512,0.05,2,12,0,0,1,0,0,0.032246
12301,active_associative,512,0.05,3,10,0,0,1,0,0,0.025007
16397,active_associative,512,0.05,4,8,1,1,1,0,0,0.025086
20493,active_associative,512,0.05,5,0,0,1,0,0,0,0.029560
24589,active_associative,512,0.05,6,13,1,1,1,0,0,0.031903
28685,active_associative,512,0.05,7,4,1,1,1,0,0,0.026462
32781,active_associative,512,0.05,8,11,1,1,1,0,0,0.029918
36877,active_associative,512,0.05,9,5,1,1,1,0,0,0.025817
40973,active_associative,512,0.05,10,7,0,0,1,0,0,0.027130
45069,active_associative,512,0.05,11,4,1,1,1,0,0,0.029042
49165,active_associative,512,0.05,12,3,0,0,1,0,0,0.029988
53261,active_associative,512,0.05,13,13,1,1,1,0,0,0.026813
57357,active_associative,512,0.05,14,3,0,0,1,0,0,0.030067
61453,active_associative,512,0.05,15,15,0,0,1,0,0,0.031744
65549,active_associative,512,0.05,16,4,0,0,1,0,0,0.033536
69645,active_associative,512,0.05,17,14,0,0,1,0,0,0.025495
73741,active_associative,512,0.05,18,4,0,0,1,0,0,0.029092
77837,active_associative,512,0.05,19,4,1,1,1,0,0,0.026636
81933,active_associative,512,0.05,20,13,0,0,1,0,0,0.033686
86029,active_associative,512,0.05,21,14,1,1,1,0,0,0.033794
90125,active_associative,512,0.05,22,14,0,0,1,0,0,0.030533
94221,active_associative,512,0.05,23,10,0,0,1,0,0,0.030405
98317,active_associative,512,0.05,24,2,0,0,1,0,0,0.031694
102413,active_associative,512,0.05,25,6,1,0,0,0,0,0.029246
106509,active_associative,512,0.05,26,1,0,0,1,0,0,0.023889
110605,active_associative,512,0.05,27,3,0,0,1,0,0,0.028026
114701,active_associative,512,0.05,28,12,0,1,0,0,0,0.036490
118797,active_associative,512,0.05,29,10,1,1,1,0,0,0.033645
122893,active_associative,512,0.05,30,2,1,1,1,0,0,0.019095
126989,active_associative,512,0.05,31,10,0,0,1,0,0,0.030986
131085,active_associative,512,0.05,32,4,1,1,1,0,0,0.030699
135181,active_associative,512,0.05,33,6,1,1,1,0,0,0.026032
139277,active_associative,512,0.05,34,3,1,1,1,0,0,0.032119
143373,active_associative,512,0.05,35,14,1,1,1,0,0,0.031121
147469,active_associative,512,0.05,36,11,0,0,1,0,0,0.029809
151565,active_associative,512,0.05,37,6,1,1,1,0,0,0.028383
155661,active_associative,512,0.05,38,9,1,1,1,0,0,0.029902
159757,active_associative,512,0.05,39,8,0,0,1,0,0,0.027690
163853,active_associative,512,0.05,40,14,0,0,1,0,0,0.027652
167949,active_associative,512,0.05,41,2,0,0,1,0,0,0.024857
172045,active_associative,512,0.05,42,6,1,1,1,0,0,0.028791
176141,active_associative,512,0.05,43,13,0,0,1,0,0,0.034188
180237,active_associative,512,0.05,44,9,1,1,1,0,0,0.039627
184333,active_associative,512,0.05,45,11,0,0,1,0,0,0.029294
188429,active_associative,512,0.05,46,12,0,0,1,0,0,0.030583
192525,active_associative,512,0.05,47,3,0,0,1,0,0,0.029221
196621,active_associative,512,0.05,48,4,1,1,1,0,0,0.023954
200717,active_associative,512,0.05,49,8,0,0,1,0,0,0.028268
204813,active_associative,512,0.05,50,14,0,0,1,0,0,0.032340
4110,active_associative,512,0.05,1,0,0,0,1,0,0,0.026813
8206,active_associative,512,0.05,2,6,0,0,1,0,0,0.025631
12302,active_associative,512,0.05,3,3,0,0,1,0,0,0.028741
16398,active_associative,512,0.05,4,5,1,1,1,0,0,0.027867
20494,active_associative,512,0.05,5,11,1,1,1,0,0,0.030821
24590,active_associative,512,0.05,6,9,0,0,1,0,0,0.042279
28686,active_associative,512,0.05,7,0,0,0,1,0,0,0.032669
32782,active_associative,512,0.05,8,11,0,0,1,0,0,0.030024
36878,active_associative,512,0.05,9,12,0,0,1,0,0,0.032081
40974,active_associative,512,0.05,10,0,0,0,1,0,0,0.026340
45070,active_associative,512,0.05,11,0,0,0,1,0,0,0.028799
49166,active_associative,512,0.05,12,6,0,0,1,0,0,0.031242
53262,active_associative,512,0.05,13,7,0,0,1,0,0,0.033817
57358,active_associative,512,0.05,14,1,0,0,1,0,0,0.024291
61454,active_associative,512,0.05,15,14,1,1,1,0,0,0.030405
65550,active_associative,512,0.05,16,13,1,1,1,0,0,0.028999
69646,active_associative,512,0.05,17,1,1,1,1,0,0,0.026004
73742,active_associative,512,0.05,18,10,0,0,1,0,0,0.025059
77838,active_associative,512,0.05,19,1,0,0,1,0,0,0.030074
81934,active_associative,512,0.05,20,6,1,1,1,0,0,0.031866
86030,active_associative,512,0.05,21,0,1,1,1,0,0,0.035795
90126,active_associative,512,0.05,22,12,1,1,1,0,0,0.032928
94222,active_associative,512,0.05,23,3,0,0,1,0,0,0.019582
98318,active_associative,512,0.05,24,7,1,1,1,0,0,0.033779
102414,active_associative,512,0.05,25,1,0,0,1,0,0,0.024800
106510,active_associative,512,0.05,26,2,1,1,1,0,0,0.019231
110606,active_associative,512,0.05,27,12,1,1,1,0,0,0.027709
114702,active_associative,512,0.05,28,0,1,1,1,0,0,0.027079
118798,active_associative,512,0.05,29,0,0,0,1,0,0,0.030769
122894,active_associative,512,0.05,30,6,0,0,1,0,0,0.030212
126990,active_associative,512,0.05,31,8,1,1,1,0,0,0.028369
131086,active_associative,512,0.05,32,6,0,0,1,0,0,0.027695
135182,active_associative,512,0.05,33,0,0,0,1,0,0,0.030040
139278,active_associative,512,0.05,34,12,1,1,1,0,0,0.030855
143374,active_associative,512,0.05,35,1,0,0,1,0,0,0.026871
147470,active_associative,512,0.05,36,6,1,1,1,0,0,0.035564
151566,active_associative,512,0.05,37,4,0,0,1,0,0,0.033478
155662,active_associative,512,0.05,38,4,1,1,1,0,0,0.029960
159758,active_associative,512,0.05,39,6,1,1,1,0,0,0.030807
163854,active_associative,512,0.05,40,12,1,1,1,0,0,0.030110
167950,active_associative,512,0.05,41,8,1,1,1,0,0,0.028978
172046,active_associative,512,0.05,42,3,1,1,1,0,0,0.031661
176142,active_associative,512,0.05,43,7,1,1,1,0,0,0.033951
180238,active_associative,512,0.05,44,14,0,1,0,0,0,0.031624
184334,active_associative,512,0.05,45,12,1,1,1,0,0,0.028146
188430,active_associative,512,0.05,46,5,0,0,1,0,0,0.024613
192526,active_associative,512,0.05,47,15,0,0,1,0,0,0.030949
196622,active_associative,512,0.05,48,8,0,0,1,0,0,0.026670
200718,active_associative,512,0.05,49,8,0,0,1,0,0,0.024996
204814,active_associative,512,0.05,50,0,0,0,1,0,0,0.037972
4111,active_associative,512,0.05,1,6,1,1,1,0,0,0.028096
8207,active_associative,512,0.05,2,14,0,0,1,0,0,0.030226
12303,active_associative,512,0.05,3,4,0,0,1,0,0,0.035135
16399,active_associative,512,0.05,4,14,1,1,1,0,0,0.028857
20495,active_associative,512,0.05,5,0,0,1,0,0,0,0.034241
24591,active_associative,512,0.05,6,2,0,0,1,0,0,0.026090
28687,active_associative,512,0.05,7,11,0,0,1,0,0,0.026369
32783,active_associative,512,0.05,8,2,1,1,1,0,0,0.030934
36879,active_associative,512,0.05,9,7,0,0,1,0,0,0.037149
40975,active_associative,512,0.05,10,9,0,0,1,0,0,0.023968
45071,active_associative,512,0.05,11,14,0,0,1,0,0,0.026464
49167,active_associative,512,0.05,12,10,1,1,1,0,0,0.027487
53263,active_associative,512,0.05,13,1,1,1,1,0,0,0.030834
57359,active_associative,512,0.05,14,9,0,0,1,0,0,0.027953
61455,active_associative,512,0.05,15,8,1,1,1,0,0,0.029716
65551,active_associative,512,0.05,16,15,0,0,1,0,0,0.030741
69647,active_associative,512,0.05,17,8,0,1,0,0,0,0.023683
73743,active_associative,512,0.05,18,2,0,0,1,0,0,0.032934
77839,active_associative,512,0.05,19,11,0,0,1,0,0,0.034202
81935,active_associative,512,0.05,20,5,0,0,1,0,0,0.028311
86031,active_associative,512,0.05,21,8,0,0,1,0,0,0.026541
90127,active_associative,512,0.05,22,1,0,0,1,0,0,0.038217
94223,active_associative,512,0.05,23,12,1,1,1,0,0,0.032657
98319,active_associative,512,0.05,24,4,0,0,1,0,0,0.031423
102415,active_associative,512,0.05,25,4,1,1,1,0,0,0.032833
106511,active_associative,512,0.05,26,5,0,0,1,0,0,0.038296
110607,active_associative,512,0.05,27,8,1,1,1,0,0,0.028111
114703,active_associative,512,0.05,28,0,1,1,1,0,0,0.030096
118799,active_associative,512,0.05,29,13,0,0,1,0,0,0.032912
122895,active_associative,512,0.05,30,12,1,1,1,0,0,0.023683
126991,active_associative,512,0.05,31,12,1,1,1,0,0,0.027180
131087,active_associative,512,0.05,32,11,0,1,0,0,0,0.029294
135183,active_associative,512,0.05,33,2,1,1,1,0,0,0.036610
139279,active_associative,512,0.05,34,13,0,0,1,0,0,0.037400
143375,active_associative,512,0.05,35,8,0,0,1,0,0,0.035230
147471,active_associative,512,0.05,36,12,0,0,1,0,0,0.033529
151567,active_associative,512,0.05,37,6,0,0,1,0,0,0.031545
155663,active_associative,512,0.05,38,10,1,1,1,0,0,0.028248
159759,active_associative,512,0.05,39,13,1,1,1,0,0,0.033414
163855,active_associative,512,0.05,40,2,1,1,1,0,0,0.032584
167951,active_associative,512,0.05,41,10,1,1,1,0,0,0.024435
172047,active_associative,512,0.05,42,6,0,1,0,0,0,0.031344
176143,active_associative,512,0.05,43,6,0,0,1,0,0,0.025789
180239,active_associative,512,0.05,44,4,1,1,1,0,0,0.029322
184335,active_associative,512,0.05,45,0,1,1,1,0,0,0.034761
188431,active_associative,512,0.05,46,5,0,0,1,0,0,0.027702
192527,active_associative,512,0.05,47,13,1,0,0,0,0,0.033379
196623,active_associative,512,0.05,48,6,0,0,1,0,0,0.024176
200719,active_associative,512,0.05,49,6,0,0,1,0,0,0.030884
204815,active_associative,512,0.05,50,5,1,1,1,0,0,0.028119
4112,active_associative,512,0.05,1,6,1,1,1,0,0,0.030024
8208,active_associative,512,0.05,2,3,0,0,1,0,0,0.031121
12304,active_associative,512,0.05,3,3,1,1,1,0,0,0.036475
16400,active_associative,512,0.05,4,1,1,1,1,0,0,0.025955
20496,active_associative,512,0.05,5,15,1,1,1,0,0,0.035256
24592,active_associative,512,0.05,6,4,1,1,1,0,0,0.024708
28688,active_associative,512,0.05,7,2,1,1,1,0,0,0.021175
32784,active_associative,512,0.05,8,5,1,1,1,0,0,0.039556
36880,active_associative,512,0.05,9,2,1,1,1,0,0,0.029928
40976,active_associative,512,0.05,10,15,1,0,0,0,0,0.025023
45072,active_associative,512,0.05,11,2,0,0,1,0,0,0.030533
49168,active_associative,512,0.05,12,7,0,0,1,0,0,0.025660
53264,active_associative,512,0.05,13,0,1,1,1,0,0,0.036073
57360,active_associative,512,0.05,14,13,0,0,1,0,0,0.031057
